Feature,Importance
cat__Driver_Marty Houston,3.646150228567804e-06
cat__Driver_George Clark,3.6435046872182013e-06
cat__Team_Elmer Brooks (Owner),3.640598634387785e-06
cat__Driver_Earl Moss,3.627974785023375e-06
cat__Team_Curly Weida (Owner),3.627358080628469e-06
cat__Team_GIC Mixon Motorsports,3.6273401733048166e-06
cat__Team_Hillman Racing,3.6186370870029235e-06
cat__Make_Matador,3.6142928125472744e-06
cat__Driver_Mike Borkowski,3.6098755659940835e-06
cat__Team_Paul Pettit (Owner),3.604046426967609e-06
cat__Team_Ken Swihart (Owner),3.5976661852930378e-06
cat__Team_Floyd Johnson (Owner),3.5890745924164952e-06
cat__Driver_Matt Merrell,3.587916146908234e-06
cat__Driver_Owen Kelly,3.58735049103889e-06
cat__Track_Jeffco Speedway,3.574899884068104e-06
cat__Track_Vernon Fairgrounds,3.5738872098209705e-06
cat__Driver_Dave Dion,3.568073086176744e-06
cat__Driver_Quin Houff,3.5677756906168306e-06
cat__Driver_Augie Walackas,3.5671255517032035e-06
cat__Team_B & B Racing,3.5641099911293307e-06
cat__Team_Felix Wilkes (Owner),3.5610913303328282e-06
cat__Driver_Ken Ragan,3.5595567805011916e-06
cat__Driver_Gary Bradberry,3.5404884689445674e-06
cat__Driver_Earl Ross,3.5375215658119274e-06
cat__Driver_Jimmy Horton,3.5172278317592746e-06
cat__Team_Testa Racing,3.4938500664767284e-06
cat__Team_Ken Fisher (Owner),3.4931775059694587e-06
cat__Driver_Jennifer Jo Cobb,3.4842457841001435e-06
cat__Driver_Shane Sieg,3.477308217809595e-06
cat__Driver_Nick Fornoro,3.4767971861546937e-06
cat__Team_Joan Petre (Owner),3.4765032135754685e-06
cat__Team_Fred Wheat (Owner),3.4677026288171387e-06
cat__Team_Derrike Cope Racing,3.464079455548383e-06
cat__Driver_Jack Radtke,3.43025228297537e-06
cat__Track_Colorado National Speedway,3.4231370621567217e-06
cat__Team_J.D. Bracken (Owner),3.4209418632460314e-06
cat__Track_Road Atlanta Speedway,3.4155964524766684e-06
cat__Driver_Bill Miller,3.4061470157672296e-06
cat__Track_Kingsport Speedway,3.4047729284998393e-06
cat__Driver_Jimmy Ayers,3.4030429690142418e-06
cat__Team_Don Tarr (Owner),3.4015633394928066e-06
cat__Team_Harold Rhodes (Owner),3.3985408569544597e-06
cat__Driver_Dominic Persicketti,3.3802013603678047e-06
cat__Track_Champion Speedway,3.378680567006701e-06
cat__Team_Ultra-Evernham Motorsports,3.375601346115905e-06
cat__Team_Sonntag Racing,3.373045156236648e-06
cat__Driver_Mario Gosselin,3.3727282286381934e-06
cat__Driver_Jack Kabat,3.3708374136675052e-06
cat__Driver_Wade Fields,3.3683805551698133e-06
cat__Team_Toy Bolton (Owner),3.3633419291357557e-06
cat__Team_Ard Motorsports,3.348690951361826e-06
cat__Driver_Cecil Eunice,3.3468077337604203e-06
cat__Team_Yarborough-Burdette Motorsports,3.338343087556913e-06
cat__Driver_Jamie Dick,3.335739573039541e-06
cat__Driver_Grant Adcox,3.3347121167348124e-06
cat__Driver_Charlie Roberts,3.334547687686054e-06
cat__Driver_Kenny Burks,3.331715180571187e-06
cat__Driver_Mike Johnson,3.3306260306654385e-06
cat__Team_Conely Racing,3.3259122006659348e-06
cat__Team_Jerry Davis (Owner),3.321883254755084e-06
cat__Driver_Bob Burdick,3.319668044156166e-06
cat__Team_Newsom Racing,3.31927806528449e-06
cat__Team_Otis Martin (Owner),3.3185307297040204e-06
cat__Team_Fred Clark (Owner),3.3155582794905655e-06
cat__Driver_Troy Beebe,3.307035840519707e-06
cat__Team_Weddle Racing,3.3058529801672683e-06
cat__Team_Ervin Pruitt (Owner),3.304839059579996e-06
cat__Driver_Jack Russell,3.300827773104714e-06
cat__Driver_Bill Rexford,3.2982371398137973e-06
cat__Team_Louise Smith (Owner),3.2785186209446783e-06
cat__Driver_Carson Dyer,3.2777925460518173e-06
cat__Driver_Ken Johnson,3.2752543889770783e-06
cat__Team_Clyde Vickers (Owner),3.270114378287709e-06
cat__Driver_Ryan Moore,3.2653724288696725e-06
cat__Team_Bill Morton (Owner),3.2604348014734127e-06
cat__Driver_Leslie Young,3.257364243153072e-06
cat__Team_Gene Cline (Owner),3.254970786565256e-06
cat__Team_Larry Wehrs (Owner),3.245398103542639e-06
cat__Driver_Paul Smith,3.24323700290997e-06
cat__Driver_Matt Carter,3.2420110670912687e-06
cat__Driver_Jimmy Florian,3.230993617086161e-06
cat__Team_Ed Benedict (Owner),3.218926337906043e-06
cat__Driver_Brent Crews,3.2160584035230826e-06
cat__Team_Snowden Racing,3.204690546890655e-06
cat__Team_Close Racing,3.2044915677138993e-06
cat__Team_Russ Lou (Owner),3.1904834363852715e-06
cat__Driver_Dick Johnson (California),3.190059079048407e-06
cat__Driver_Larry Gunselman,3.183535390341433e-06
cat__Driver_Rick Newsom,3.1790287398450557e-06
cat__Driver_Rob Morgan,3.1748159765151477e-06
cat__Driver_Paul Tracy,3.1742146423662282e-06
cat__Driver_Jack White,3.1697497959389134e-06
cat__Team_Jack Ingram Racing,3.16001818597181e-06
cat__Driver_Andy Pierce,3.1579795573457618e-06
cat__Driver_Bud Moore,3.1569090393751806e-06
cat__Team_McClure Motors,3.1549469813661577e-06
cat__Team_Jim Paschal (Owner),3.146940065235714e-06
cat__Driver_Tyler Hill,3.1459018556311622e-06
cat__Team_Fred Sheibert (Owner),3.145493030250911e-06
cat__Driver_Paul Dean Holt,3.142388315963621e-06
cat__Team_Herschel Buchanan (Owner),3.140361028125784e-06
cat__Team_Worth McMillion (Owner),3.131304573171022e-06
cat__Driver_Danny Weese,3.1305848667516546e-06
cat__Driver_Glenn Jarrett,3.1290136238707435e-06
cat__Driver_Jason Jarrett,3.128697731699429e-06
cat__Team_Dudley Farrell (Owner),3.1265451139041997e-06
cat__Driver_Janet Guthrie,3.1193501818964986e-06
cat__Team_Dale Phelon (Owner),3.1140505457391383e-06
cat__Driver_Austin Theriault,3.0995429217495813e-06
cat__Driver_James Davison,3.0965330684077007e-06
cat__Team_Frederick Maggio (Owner),3.0956299755732148e-06
cat__Team_Dave Everett (Owner),3.0905898570085686e-06
cat__Driver_Lamar Crabtree,3.086176769202836e-06
cat__Driver_Chase Miller,3.085134434534411e-06
cat__Driver_Josh Reaume,3.07262074589871e-06
cat__Team_Irving Frye (Owner),3.0709161167702817e-06
cat__Driver_Brian Ickler,3.0654088388934304e-06
cat__Team_Lindley Racing,3.062830669612056e-06
cat__Team_Herb Trimble (Owner),3.0512769111465093e-06
cat__Driver_Ben Lalomia,3.0497577583424934e-06
cat__Driver_Shane Huffman,3.046785710077948e-06
cat__Team_Jim White (Owner),3.040462906013599e-06
cat__Team_Bahre Racing,3.0218518463713048e-06
cat__Track_New Asheville Speedway,3.0213622050687338e-06
cat__Driver_Terry Bivins,2.9832580766965472e-06
cat__Driver_Corey Day,2.9786557039310454e-06
cat__Driver_Scott Hansen,2.9722297184697248e-06
cat__Driver_Jim Mayes,2.9708058882551087e-06
cat__Driver_Dale Shaw,2.9568810071311663e-06
cat__Driver_Lyle Scott,2.956591515480251e-06
cat__Team_Jerry Wharton (Owner),2.948476273164448e-06
cat__Team_James Lowery (Owner),2.9458376122931986e-06
cat__Team_George Gallup (Owner),2.9416181187743e-06
cat__Team_Parker Snead (Owner),2.9395064317599394e-06
cat__Driver_Bob Cooper,2.9346699659080556e-06
cat__Driver_Kevin Cywinski,2.9287563814059328e-06
cat__Team_Frank Skinner (Owner),2.927530614704678e-06
cat__Driver_Ryan Mathews,2.925094104408416e-06
cat__Team_Sally Guide (Owner),2.919297558315846e-06
cat__Driver_Chuck Meekins,2.9147625103526827e-06
cat__Team_VIVA Motorsports,2.9143114504551875e-06
cat__Team_Eddie Anderson (Owner),2.9121977864781997e-06
cat__Driver_Wayne Edwards,2.908842208814661e-06
cat__Driver_Max Gutierrez,2.9074701218000286e-06
cat__Driver_Lavar Scott,2.9031319492456967e-06
cat__Driver_Jay Fogleman,2.9022788998595563e-06
cat__Team_Pappy Hough (Owner),2.897650606469346e-06
cat__Team_Emory Gilliam (Owner),2.8932326081462413e-06
cat__Track_Santa Clara Fairgrounds,2.881141731236366e-06
cat__Team_Triad Motorsports,2.8754445228468068e-06
cat__Team_Paul Whiteman (Owner),2.8654435243302535e-06
cat__Driver_Jordan Taylor,2.864185397643881e-06
cat__Driver_Tommy Coates,2.858300218054025e-06
cat__Team_Johnny Dodson (Owner),2.856507576857369e-06
cat__Driver_Darrell Dake,2.8498160845691965e-06
cat__Team_Red Sharp (Owner),2.849526321591793e-06
cat__Team_J.D. Braswell (Owner),2.8455119029125076e-06
cat__Team_Fiddle Back Racing,2.8446423686743752e-06
cat__Driver_Jesse James Taylor,2.842569667473777e-06
cat__Team_Billy Boat Motorsports,2.8345727608671824e-06
cat__Team_Team Racing,2.821007411342801e-06
cat__Team_Bill Terry (Owner),2.8188734879721947e-06
cat__Team_James Turner (Owner),2.8175558081171194e-06
cat__Team_Sears Racing,2.8146520294735976e-06
cat__Team_Coleman Lawrence (Owner),2.8096946650628477e-06
cat__Driver_Erwin Blatt,2.809508617934094e-06
cat__Team_Little Racing,2.796709105329269e-06
cat__Driver_Ray Ciccarelli,2.791698438512671e-06
cat__Team_Elton Hildreth (Owner),2.7830535442642096e-06
cat__Team_John McConnell (Owner),2.7821202812094257e-06
cat__Team_Bill Ellis (Owner),2.7798268028371947e-06
cat__Team_Larry Dorsey (Owner),2.7680133262323838e-06
cat__Team_Kenny Myler (Owner),2.7662160341879755e-06
cat__Team_George Miller (Owner),2.759003837086225e-06
cat__Driver_Larry Pollard,2.7572656360160247e-06
cat__Driver_Fred Dagavar,2.7543815940372514e-06
cat__Driver_Jeff Berry,2.7389505382606607e-06
cat__Team_Chance 2 Motorsports,2.7169414474831767e-06
cat__Team_Lennie Pond (Owner),2.7157353048251086e-06
cat__Driver_Pat Kirkwood,2.7111864386246323e-06
cat__Driver_Dick McCabe,2.705967872433034e-06
cat__Team_Lynton Tyson (Owner),2.7039279702506905e-06
cat__Driver_Iggy Katona,2.7029746280321352e-06
cat__Driver_Brennan Newberry,2.697162942452123e-06
cat__Team_Dick Johnson CA (Owner),2.695551755029557e-06
cat__Team_Tom Williams (Owner),2.695250626904282e-06
cat__Driver_Paul Pettit,2.6946077383414995e-06
cat__Driver_Bill McMahan,2.6916493905417195e-06
cat__Team_Dokken Racing,2.6883047032830703e-06
cat__Driver_Bubba Pollard,2.687921827106867e-06
cat__Team_Gaunt Brothers Racing,2.6877943248543065e-06
cat__Team_Tom Daniels (Owner),2.687270108491027e-06
cat__Team_Tom Vernon (Owner),2.682276036156542e-06
cat__Driver_Ken Milligan,2.674190373010514e-06
cat__Driver_Cale Conley,2.669001832586406e-06
cat__Team_Clarence DeZalia (Owner),2.6688722166661317e-06
cat__Driver_Ken Fisher,2.668761215250281e-06
cat__Driver_Bill Holluck,2.6674384207195516e-06
cat__Track_Volusia County Speedway,2.654174888690658e-06
cat__Team_Weldon Wagner (Owner),2.6520423071487e-06
cat__Driver_Dink Widenhouse,2.651680102860221e-06
cat__Track_Islip Speedway,2.647630752179228e-06
cat__Driver_Peter Daniels,2.642540886718383e-06
cat__Driver_Don O'Dell,2.641956457354429e-06
cat__Driver_Rico Abreu,2.6397039309544265e-06
cat__Driver_Paul Wolfe,2.6335732757148787e-06
cat__Team_Matt Gowan (Owner),2.632855257643709e-06
cat__Team_Branch-Ragan Racing,2.6320384274733344e-06
cat__Driver_Bob Harris,2.6301320572229723e-06
cat__Team_Mark Thomas (Owner),2.624712632223404e-06
cat__Track_Savannah Speedway,2.623541952728644e-06
cat__Team_Hill Racing,2.619171351877279e-06
cat__Team_Bernard Friedland (Owner),2.612369337172411e-06
cat__Driver_Toni Breidinger,2.6121924704757443e-06
cat__Driver_John Meggers,2.6120821390362374e-06
cat__Team_K-Automotive Motorsports,2.6098109963234637e-06
cat__Driver_Bill Morgan,2.597967154343395e-06
cat__Driver_Shorty York,2.5955385458481056e-06
cat__Team_Fireball Roberts (Owner),2.5917658078169515e-06
cat__Driver_Bill Sedgwick,2.585911391643904e-06
cat__Driver_Red Farmer,2.581414911027045e-06
cat__Driver_Jeff Krogh,2.5793259718331817e-06
cat__Driver_Ray Hendrick,2.5715383601631077e-06
cat__Driver_Johnny Thompson,2.5677052463114864e-06
cat__Driver_Jack Bland,2.564358946213518e-06
cat__Team_Bobby Gerhart Racing,2.5623164123320723e-06
cat__Team_Keith Coleman Racing,2.557987025826046e-06
cat__Team_Jabe Thomas (Owner),2.5579006942478087e-06
cat__Driver_Ken Weaver,2.554630215757529e-06
cat__Driver_Johanna Long,2.5517526930188745e-06
cat__Team_Tex Keene (Owner),2.5510243574596445e-06
cat__Driver_Wally Campbell,2.5477064703416225e-06
cat__Team_Gene Stokes (Owner),2.5460151796048107e-06
cat__Driver_J.R. Fitzpatrick,2.5427121957478993e-06
cat__Driver_Roy Payne,2.538320151422922e-06
cat__Driver_Elmo Henderson,2.5374537451923134e-06
cat__Driver_Brandon Miller,2.531054187008613e-06
cat__Team_Red Harrelson (Owner),2.5292244289326413e-06
cat__Team_Frankie Schneider (Owner),2.5231613425285447e-06
cat__Driver_Jason Schuler,2.5115189934107997e-06
cat__Driver_Lionel Johnson,2.508641838514516e-06
cat__Team_Alliance Motorsports,2.5051615729977143e-06
cat__Driver_Clarence DeZalia,2.496563729530494e-06
cat__Driver_Elton Hildreth,2.4960372692310514e-06
cat__Driver_Boston Reid,2.4878376837509224e-06
cat__Driver_Mike Potter,2.48328482675803e-06
cat__Driver_Troy Ruttman,2.476401246100194e-06
cat__Team_Paul Lewis (Owner),2.474435001405775e-06
cat__Team_Allan Brooke (Owner),2.4731881225462424e-06
cat__Team_DAJ Racing,2.471156978900859e-06
cat__Team_Roy Trantham (Owner),2.470213912550323e-06
cat__Driver_George Seeger,2.4685839100601265e-06
cat__Team_Gary Weaver (Owner),2.460339842455249e-06
cat__Driver_Johnny Dodson,2.4493553857165446e-06
cat__Team_John Marcum (Owner),2.438211049629575e-06
cat__Team_Dave White (Owner),2.437819969232358e-06
cat__Driver_John Lindsay,2.4355355372856405e-06
cat__Team_Roy Burdick (Owner),2.431538417406408e-06
cat__Driver_J.C. White,2.4274833597968674e-06
cat__Team_Bob Clark Motorsports,2.418425502536564e-06
cat__Driver_Stevie Hodgson,2.414454312749868e-06
cat__Driver_Peck Peckham,2.4142763493004815e-06
cat__Team_Bob Perry (Owner),2.405362020351076e-06
cat__Driver_Eddie Gray,2.4034413253983113e-06
cat__Driver_Dorsey Schroeder,2.398502139419022e-06
cat__Team_Chris Cockrum Racing,2.395976422295108e-06
cat__Driver_Jody Lavender,2.390519555604919e-06
cat__Driver_Gene Stokes,2.389694807872488e-06
cat__Driver_Larry Caron,2.3886183260491987e-06
cat__Driver_Scott Heckert,2.3882821185503124e-06
cat__Driver_Jason Bowles,2.3861459052036956e-06
cat__Team_C.D. Wilson (Owner),2.3813975553777965e-06
cat__Team_Sterling Marlin (Owner),2.378648149067882e-06
cat__Driver_David Donohue,2.3781610260140567e-06
cat__Driver_Bob Burcham,2.3759789112036577e-06
cat__Team_Barney Shore (Owner),2.368256121299371e-06
cat__Driver_Chet Fillip,2.3676625288803957e-06
cat__Team_Bahari'-Eel River Racing,2.362539790150141e-06
cat__Driver_Kevin Swindell,2.355728176647398e-06
cat__Team_Russell Wainscott (Owner),2.3556400135618324e-06
cat__Track_Columbus Speedway,2.34975048869398e-06
cat__Driver_Dick Poling,2.3496631318461384e-06
cat__Team_CMI Motorsports,2.3369717207550017e-06
cat__Team_Fury Race Cars,2.336751155973228e-06
cat__Driver_Kelly Denton,2.331518742991682e-06
cat__Driver_Justin Bonsignore,2.3258515387061593e-06
cat__Driver_Wimpy Ervin,2.323642217205485e-06
cat__Driver_Natalie Decker,2.3222171060890566e-06
cat__Team_Fred Dove (Owner),2.320342219742357e-06
cat__Team_Grandaddy Racing,2.3161945047194625e-06
cat__Driver_Bryan Silas,2.3157820727461015e-06
cat__Driver_Blake Bainbridge,2.3120969294374146e-06
cat__Team_Spohn Racing,2.3120740838568e-06
cat__Driver_Bucky Sager,2.3111814421660606e-06
cat__Driver_Brad Baker,2.308561868023401e-06
cat__Team_Dick Curry (Owner),2.3067771609318064e-06
cat__Driver_Roy Hallquist,2.2994044583130357e-06
cat__Driver_Gus Wasson,2.29794504236188e-06
cat__Team_Max Welborn (Owner),2.290844703844936e-06
cat__Team_Don Oldenberg (Owner),2.2900718582253134e-06
cat__Team_Linro Motorsports,2.289238007969381e-06
cat__Team_Buck Holder (Owner),2.2858382619366545e-06
cat__Track_Starkey Speedway,2.2849677007785726e-06
cat__Team_Whitaker Racing,2.28202324181638e-06
cat__Driver_Woodie Wilson,2.280831836303841e-06
cat__Team_Tubby Gonzales (Owner),2.276233692855834e-06
cat__Driver_Marshall Teague,2.2734778453289197e-06
cat__Driver_Gayle Warren,2.2691380971994708e-06
cat__Team_J.O. Goode (Owner),2.2616892712889297e-06
cat__Team_SBIII Motorsports,2.2613178280273373e-06
cat__Driver_Herb Tillman,2.26068993753451e-06
cat__Driver_Bobby Babb,2.258958881244192e-06
cat__Driver_Joe Guide,2.252124833731989e-06
cat__Driver_Bud Farrell,2.2500045940150636e-06
cat__Team_Tommy Ellis (Owner),2.24918662655137e-06
cat__Driver_Bob Korf,2.2488691358401556e-06
cat__Driver_Sonny Easley,2.2478839488203564e-06
cat__Team_Fred Lorenzen (Owner),2.2438054505823895e-06
cat__Driver_Spencer Clark,2.238487640100326e-06
cat__Track_Bainbridge Fairgrounds,2.2368199589486613e-06
cat__Driver_Paul Parks,2.235345914271368e-06
cat__Team_Eddie Pagan (Owner),2.23515236915342e-06
cat__Team_Leonard Tippett (Owner),2.234448956847759e-06
cat__Driver_George Hartley,2.2315040200695926e-06
cat__Team_Billy Rafter (Owner),2.226920072807856e-06
cat__Driver_Tim Steele,2.215241998637474e-06
cat__Team_Contreras Motorsports,2.209007911322992e-06
cat__Team_Roy Hallquist (Owner),2.2040053130518533e-06
cat__Make_Porsche,2.202280865875334e-06
cat__Driver_Patrick Staropoli,2.2022042412523763e-06
cat__Driver_Bobby Dragon,2.2012479640580884e-06
cat__Driver_Allan Clarke,2.2010143684851464e-06
cat__Team_George Altheide (Owner),2.2005398454357645e-06
cat__Driver_Bill Bade,2.1956955905187013e-06
cat__Driver_Toby Porter,2.188875152360258e-06
cat__Team_J.L. Justice (Owner),2.187063286453021e-06
cat__Driver_Connie Saylor,2.1865601346939203e-06
cat__Driver_Bob Pronger,2.1865258079405474e-06
cat__Team_TJL Motorsports,2.185090168185666e-06
cat__Team_Petty Ware Racing,2.181212195934952e-06
cat__Driver_Deborah Renshaw,2.1804900593393754e-06
cat__Driver_Steve Christman,2.1717841665825093e-06
cat__Driver_Roscoe Thompson,2.1710745038022586e-06
cat__Driver_Worth McMillion,2.165961981736482e-06
cat__Driver_Roger Hamby,2.1601581755003086e-06
cat__Driver_Parker Price-Miller,2.159769044222171e-06
cat__Driver_Frank Kelly,2.1583773872408803e-06
cat__Team_Phelon Motorsports,2.155967254687887e-06
cat__Team_Ray Osborne (Owner),2.1538111827356364e-06
cat__Team_Obaika Racing,2.1533742118042562e-06
cat__Driver_Jerry Robertson,2.1526436230187223e-06
cat__Team_John Kennedy (Owner),2.1473511431287332e-06
cat__Driver_Chris Cockrum,2.1470044380823407e-06
cat__Team_George Elliott Racing,2.1469620959435593e-06
cat__Team_Stoke Racing,2.138273694207847e-06
cat__Team_Elmer Pooler (Owner),2.1346659659732237e-06
cat__Team_Iggy Katona (Owner),2.1342456660566713e-06
cat__Driver_Sandy Lynch,2.132046746951298e-06
cat__Team_John Zink (Owner),2.1312490666672133e-06
cat__Team_Tom Spell (Owner),2.1309872966364755e-06
cat__Team_Claude Alexander (Owner),2.1293767920814414e-06
cat__Driver_Bob Brevak,2.125971441538432e-06
cat__Driver_Danny Edwards Jr.,2.1241430728787764e-06
cat__Driver_Gary St. Amant,2.1149024219531667e-06
cat__Driver_Mike Chase,2.1120378757072472e-06
cat__Driver_Gil Hearne,2.104823947213621e-06
cat__Team_Mauri Rose (Owner),2.1047927905517954e-06
cat__Driver_Buck Smith,2.1041296281401456e-06
cat__Driver_George Gallup,2.101691961899773e-06
cat__Team_Lindy Hornaday (Owner),2.1003011225603043e-06
cat__Driver_Dickie Boswell,2.0947125993849978e-06
cat__Driver_Brad Loney,2.0908296019048536e-06
cat__Driver_Jimmy Poovey,2.0888615628946927e-06
cat__Team_W.J. Ridgeway (Owner),2.0855263525253723e-06
cat__Team_Reino Tulonen (Owner),2.075353439658462e-06
cat__Team_Claude Porter (Owner),2.0688525110525038e-06
cat__Team_Chris Fontaine Inc.,2.0651301169595193e-06
cat__Driver_Colin Garrett,2.064018674745653e-06
cat__Team_Lynda Ferreri (Owner),2.062800146742022e-06
cat__Team_Jefferson Racing,2.051294158238527e-06
cat__Team_Melvin Bradley (Owner),2.0502053566846773e-06
cat__Driver_Bill Parks,2.0487781829219357e-06
cat__Team_Dick Getty (Owner),2.0472621701031505e-06
cat__Team_Reno Racing,2.0453722118864967e-06
cat__Team_Leroy Faucett (Owner),2.031520935478579e-06
cat__Team_Mueller Brothers Racing,2.0308266303863545e-06
cat__Driver_Mickey Gibbs,2.030804131524064e-06
cat__Driver_Bryan Clauson,2.0296755689662623e-06
cat__Team_David Warren (Owner),2.028194490155842e-06
cat__Driver_Joe Bill O'Dell,2.0236894544726968e-06
cat__Driver_Frank Secrist,2.0205021192259843e-06
cat__Driver_Wayne Patterson,2.017264896427065e-06
cat__Team_Les Brand (Owner),2.0154100875136332e-06
cat__Driver_Mitchell Clark,2.012599704074395e-06
